customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,registration_date,is_active,customer_segment
653,Kathryn,Jenkins,user653_caitlyncooper@hotmail.com,677-260-2991,1973-07-21,M,UK,Carlosborough,2024-02-09T02:33:29.111240,True,Premium
654,Shawn,Davis,user654_stephanieedwards@hotmail.com,(235)561-7817,1999-10-14,F,US,Lake Craig,2025-04-27T07:29:00.598052,True,Occasional
655,Aaron,Rodriguez,user655_gyoung@hotmail.com,627-678-9561x33718,1965-11-09,F,CA,Lake Susanshire,2024-06-24T14:45:39.403437,False,At Risk
656,Donald,Foster,user656_dudleycody@yahoo.com,903-473-4167x8127,2003-08-04,M,CA,North Maryland,2026-02-22T21:55:07.017004,True,New
657,Patricia,Chapman,user657_curtislee@hotmail.com,(429)785-7973x63831,1974-03-14,F,FR,Jeremymouth,2026-05-23T07:24:16.323981,True,At Risk
658,Andrew,Floyd,user658_hpowell@yahoo.com,406.373.6820x5068,1988-09-23,F,DE,East Jeffrey,2024-07-23T09:52:59.790264,True,Regular
659,Emily,Miller,user659_qshelton@yahoo.com,3584714692,1954-09-24,Other,DE,West Ashley,2026-06-02T08:00:08.125986,True,Regular
660,Kari,Friedman,user660_joe99@hotmail.com,680-622-0509x3869,1988-02-12,M,US,Nicolemouth,2026-01-18T19:11:52.077987,True,Premium
661,Chelsea,Spencer,user661_hollandjustin@yahoo.com,+1-888-970-7152x3867,1961-11-17,M,DE,North Sarah,2024-11-12T22:40:50.354656,True,Premium
662,Omar,Miller,user662_ballelizabeth@yahoo.com,498.776.8299x6872,1980-06-11,F,US,South Virginia,2023-08-17T12:10:35.151661,True,At Risk
663,Dawn,Flores,user663_rossjacob@hotmail.com,750.940.5669,1983-07-11,Other,FR,Lake Davidview,2026-03-18T13:33:07.830109,True,Regular
664,Gregory,Francis,user664_joseph28@yahoo.com,696.832.5942x328,1998-09-02,Other,UK,Port Shelia,2025-02-24T03:14:35.130468,True,Premium
665,Rachel,Armstrong,user665_petersonfrank@gmail.com,+1-552-585-7256x2926,1970-06-04,M,FR,Curtishaven,2023-10-31T01:11:51.434843,True,Premium
666,Jennifer,Wood,user666_lynntracy@yahoo.com,(385)309-5744x3034,2004-03-28,M,IN,South Carolburgh,2023-08-27T01:13:23.674976,True,Occasional
667,Adrienne,Bush,user667_josephjohnson@yahoo.com,764.515.4715,1956-09-23,F,FR,West Christine,2024-02-26T16:03:35.303369,False,Premium
668,Robert,Luna,user668_allenronald@yahoo.com,7094421410,1976-12-29,Other,UK,Lake Brittanyfort,2025-03-12T21:41:00.515718,True,At Risk
669,Cassie,Conley,user669_xsmith@gmail.com,888.885.6225,1953-11-23,M,DE,Michelleshire,2025-01-11T14:07:12.321062,True,At Risk
670,Laura,Cole,user670_kramirez@gmail.com,458.454.8596x5594,1968-03-04,Other,UK,North Lisachester,2026-06-20T09:06:23.068919,True,Occasional
671,Anthony,Cantu,user671_khanbrad@yahoo.com,(239)731-3215x513,1970-03-24,F,IN,New Jameschester,2025-03-06T09:29:22.850338,True,Occasional
672,Ian,Garcia,user672_justin88@hotmail.com,(469)297-2736x7746,1958-01-13,F,AU,West Keith,2026-05-12T06:44:34.395206,True,Premium
673,Chad,Robinson,user673_jasminemorton@gmail.com,001-823-212-3920x491,2001-11-13,M,UK,South Jose,2023-12-29T03:40:35.720066,True,New
674,Jennifer,Ford,user674_patelkatie@yahoo.com,417.822.5775x45847,1959-06-27,M,UK,West Douglasland,2025-01-16T12:09:41.237143,False,At Risk
675,Kimberly,Santiago,user675_qreyes@hotmail.com,416.308.2717,1977-01-10,F,CA,East Scott,2025-08-30T12:23:51.637941,True,New
676,Jeff,Cunningham,user676_suehowe@yahoo.com,(322)899-9362,1996-11-16,F,IN,Lake Kevinside,2025-03-01T00:58:18.158237,True,Occasional
677,Joel,Jackson,user677_jacqueline39@hotmail.com,958.544.6177,1959-11-18,F,CA,Robertstown,2025-03-23T09:02:09.236864,True,Premium
678,Jose,King,user678_ucarr@gmail.com,(979)397-0292,1959-11-29,M,IN,Johnmouth,2025-10-16T03:22:47.382909,True,New
679,Renee,Higgins,user679_tracywoodard@yahoo.com,(498)783-2201,1973-07-18,M,UK,New Jacobton,2026-02-28T14:24:04.763888,True,Occasional
680,Joseph,Spencer,user680_gstone@hotmail.com,553.258.5238x600,1966-08-23,M,US,Joelfurt,2025-06-12T20:34:57.332138,True,Occasional
681,Lisa,Wyatt,user681_daniel15@gmail.com,291.302.9295,1968-01-27,F,DE,Ramirezhaven,2024-02-02T23:36:34.805689,False,Occasional
682,Cheryl,Gonzalez,user682_rayvictoria@gmail.com,497.419.1260,1957-03-19,F,IN,North Michelle,2026-04-14T02:29:30.609510,True,Premium
683,Susan,Ortiz,user683_brianobrien@hotmail.com,+1-411-716-6122x0190,1988-11-21,F,IN,Randolphborough,2026-04-15T17:49:07.213356,True,New
684,Julie,Lewis,user684_ashley66@yahoo.com,680.427.4812,1956-05-03,M,US,Andrewside,2025-07-24T02:16:36.445494,True,Regular
685,Colleen,Taylor,user685_michelle95@gmail.com,(794)862-0935,1999-03-18,M,US,Port Judytown,2025-12-05T02:58:10.597481,False,Regular
686,Jason,Estrada,user686_david97@gmail.com,001-813-671-2436x585,1994-09-28,M,UK,East Meghan,2024-04-15T20:32:06.727965,True,Occasional
687,Charles,Newton,user687_anthonybranch@gmail.com,(215)992-7387x40299,1992-03-15,Other,FR,South Ronaldshire,2023-07-31T04:41:31.055632,True,Premium
688,Jeremy,Martinez,user688_amanda15@yahoo.com,820-934-0301x095,1983-04-01,Other,DE,Richardsonport,2025-05-19T04:52:57.995256,True,Premium
689,Nathan,Lawrence,user689_nathan62@gmail.com,371-324-7601x080,1952-10-03,M,US,Port Rhondachester,2025-03-04T12:42:48.001443,True,At Risk
690,Craig,Ross,user690_burnsrodney@gmail.com,+1-208-315-7129,2007-01-06,M,US,South Christopherhaven,2023-08-22T04:29:02.929511,True,Occasional
691,Shawn,Wright,user691_vmarquez@gmail.com,4453847436,1991-05-07,M,US,North Annetteburgh,2024-07-23T00:08:48.391980,True,Premium
692,Michele,Rhodes,user692_bsimmons@hotmail.com,470-931-8053x396,2003-12-26,M,DE,Prestonchester,2025-12-24T15:52:26.184338,True,At Risk
693,Christian,Richards,user693_mariahlyons@yahoo.com,7002466614,1994-04-22,F,US,North Sergiofort,2025-07-06T00:14:07.788568,True,At Risk
694,David,King,user694_curryjose@gmail.com,+1-381-794-9053,1996-01-04,M,CA,West Cherylhaven,2023-08-17T04:45:27.178212,True,Regular
695,Brittany,Lucas,user695_znoble@hotmail.com,373.813.7971x66984,2003-03-07,F,CA,East Javierport,2026-05-15T09:30:41.438978,True,Regular
696,Todd,Duncan,user696_jesusthompson@yahoo.com,(623)489-9499x19701,2001-10-01,M,DE,North Jason,2023-08-31T12:48:15.435343,True,Regular
697,Steven,Strong,user697_danieljenkins@gmail.com,+1-904-418-1359x9898,2002-07-25,Other,CA,South Sydneyside,2025-01-08T12:45:10.840654,True,New
698,Briana,Roberts,user698_ochoamelissa@hotmail.com,(944)782-2175x8839,1975-11-23,F,US,New Geraldtown,2024-04-16T00:18:23.680159,False,At Risk
699,Brandon,Wells,user699_lestrada@gmail.com,(491)849-6112x8794,1982-12-22,M,AU,South Jessica,2024-09-08T07:25:30.185277,True,New
700,Sherry,Santiago,user700_dbeck@yahoo.com,3957314196,1975-04-15,M,FR,Lambury,2024-01-16T15:32:04.657373,True,New
701,Justin,English,user701_mathewbennett@gmail.com,001-579-662-4096x496,2004-10-09,M,AU,Johnsonmouth,2025-01-17T08:28:29.201241,True,Occasional
702,Edward,Wallace,user702_anngarcia@gmail.com,(259)536-4882,1965-12-07,F,DE,Patelhaven,2024-03-12T10:39:51.276827,True,Occasional
703,Blake,Graham,user703_randall28@yahoo.com,+1-591-760-9114x131,1988-11-10,Other,DE,Port Morgan,2025-08-27T19:43:02.777845,True,Occasional
704,Daniel,Lewis,user704_vkline@gmail.com,204.458.8165,1971-05-30,M,US,Karenfort,2023-12-12T03:54:17.938866,True,Regular
705,David,Davis,user705_debra34@yahoo.com,4966617718,1984-12-29,M,IN,New Ambertown,2026-02-09T21:26:07.161414,True,Premium
706,Steven,Arnold,user706_nelsonscott@yahoo.com,513.859.2664x86989,1990-11-27,F,DE,Collinshaven,2024-08-27T07:40:38.400151,True,New
707,Larry,Stafford,user707_murphybrianna@yahoo.com,+1-701-319-2920x7536,1954-08-05,M,UK,South Feliciaton,2024-03-11T11:26:53.386902,False,Regular
708,Caitlin,Mullins,user708_uclark@gmail.com,(221)689-4559x06700,1997-04-26,F,DE,Alyssashire,2024-04-05T20:11:27.614223,True,Premium
709,Brandon,Knapp,user709_rfleming@hotmail.com,+1-696-467-6056,1951-05-06,M,DE,Leroystad,2024-12-24T14:34:43.677564,True,At Risk
710,Scott,Medina,user710_duncankimberly@yahoo.com,001-453-438-9062x354,1995-03-13,F,IN,Jackieton,2023-11-02T10:44:17.382575,True,Regular
711,Cynthia,Munoz,user711_jeremy00@hotmail.com,+1-862-421-2242x7677,1994-10-24,M,UK,South Anthonyland,2024-01-16T11:32:37.581709,True,Occasional
712,Jenna,Garcia,user712_renee84@hotmail.com,460.508.0179x86778,2001-03-28,Other,US,New Caitlin,2026-05-03T14:05:07.320619,True,Occasional
713,Scott,Floyd,user713_galvanjoshua@gmail.com,001-664-526-1212x038,1993-03-01,Other,DE,Petersonchester,2024-07-19T11:37:07.755135,False,Regular
714,Brianna,Cruz,user714_murraymichael@hotmail.com,(554)782-4218,2001-06-22,F,DE,Lauraview,2023-08-27T08:02:27.125302,True,At Risk
715,Emma,Patterson,user715_denise47@yahoo.com,001-323-911-2327x489,1975-12-09,M,US,Duranbury,2025-07-03T18:37:45.571367,False,New
716,Deanna,Gregory,user716_tracyjohnson@hotmail.com,+1-362-817-5080,2006-04-29,M,US,West Markborough,2023-08-12T01:13:19.186134,True,Premium
717,Chelsea,Mcguire,user717_markgardner@gmail.com,993-953-4001x816,1979-10-23,F,DE,Port Ronaldburgh,2024-05-07T05:14:59.802897,True,Regular
718,Jonathan,Santiago,user718_jose60@hotmail.com,385.217.9937,1987-09-26,F,FR,Johnville,2023-12-14T20:02:39.596199,True,Occasional
719,Stephen,Shaw,user719_morgan69@hotmail.com,001-769-988-2904,1984-01-30,M,US,Port Timothy,2024-05-02T03:55:58.876865,False,Regular
720,Shannon,Taylor,user720_zhall@gmail.com,001-498-564-2423x839,1964-04-30,M,IN,East Theresaside,2025-01-04T11:58:12.998331,True,Occasional
721,Philip,Montoya,user721_tonyaholmes@hotmail.com,2984322101,1963-11-07,M,CA,North Bryanhaven,2024-09-01T13:18:36.650088,True,At Risk
722,Ryan,Wilson,user722_romerocrystal@hotmail.com,+1-776-810-8143,1996-09-23,Other,US,Bryanbury,2026-03-16T08:16:56.825278,True,Occasional
723,Keith,Flores,user723_daniellemiller@hotmail.com,001-207-246-8235x469,1962-01-10,M,UK,South Maryfurt,2026-04-05T08:25:25.795835,True,At Risk
724,Adam,Roth,user724_sherry96@yahoo.com,350-306-6664,1951-04-08,Other,AU,Hendricksport,2026-02-11T05:07:23.801960,True,Regular
725,Jenna,Padilla,user725_valeriesmith@yahoo.com,+1-251-269-9497,1971-10-24,Other,DE,South Robert,2024-02-13T08:08:26.086498,True,New
726,Angela,Gray,user726_mmoore@yahoo.com,3839868889,1981-03-14,F,UK,Harringtonland,2024-08-08T14:34:17.549761,True,Regular
727,Nathan,Garza,user727_michaelanthony@hotmail.com,460.893.2012x657,1951-05-13,F,CA,New Melissashire,2024-08-13T11:50:30.572418,True,Occasional
728,Donald,Jones,user728_gward@yahoo.com,877-474-1274,1995-12-27,M,UK,New Emilyside,2023-12-12T04:08:18.315272,True,New
729,Christopher,Marquez,user729_bcase@yahoo.com,(922)297-5891,1997-07-23,F,IN,Jenniferstad,2024-04-23T13:46:03.300740,True,New
730,David,Morrow,user730_erin57@gmail.com,368-820-9225x70900,1963-03-31,M,UK,Robertton,2024-11-21T00:00:41.708811,True,New
731,Jason,Taylor,user731_gbraun@gmail.com,+1-495-440-0178,1990-06-19,M,FR,Allenberg,2026-06-29T11:21:58.749963,True,At Risk
732,Charles,David,user732_adam10@yahoo.com,+1-901-319-5092,2007-05-31,M,CA,West Jacobland,2025-10-02T18:10:57.802055,True,Regular
733,Bradley,Cox,user733_kbrown@gmail.com,200.971.6950,1965-05-20,F,CA,New Audreyport,2025-03-13T05:16:40.541445,True,Premium
734,Mark,Carter,user734_laurenboyd@yahoo.com,001-689-936-5294,1994-12-09,Other,FR,Huffland,2026-05-22T20:03:53.842121,True,Occasional
735,Laura,Robertson,user735_tiffanyharris@yahoo.com,+1-713-810-4502,1963-05-17,F,US,North Taylor,2024-05-26T20:23:09.115880,True,Regular
736,Tara,Bowers,user736_samuel83@yahoo.com,(868)906-4860,1961-09-30,Other,US,Lake Wendy,2026-03-08T22:53:56.574126,True,Premium
737,Sarah,Gordon,user737_tammy53@yahoo.com,+1-846-728-0550x7740,1976-07-20,Other,US,Michaelstad,2026-05-24T13:44:23.930829,False,At Risk
738,Erik,Cunningham,user738_wheeleramber@yahoo.com,001-851-307-4091x311,1985-05-15,Other,AU,East Markport,2025-08-16T05:37:10.745852,True,At Risk
739,Sean,Price,user739_garyjohnson@hotmail.com,+1-753-754-1201x227,2001-01-30,F,AU,North Ericchester,2025-10-15T22:08:41.697243,True,At Risk
740,Holly,Williams,user740_daniel32@yahoo.com,+1-594-479-5074x0717,1977-05-28,M,IN,West Jeanetteshire,2025-07-14T06:22:56.587364,True,New
741,Dawn,Mcintyre,user741_williamstoni@yahoo.com,+1-893-240-3910x4520,1979-11-20,Other,IN,Calebside,2024-05-30T06:29:06.966807,True,Regular
742,Christina,Davis,user742_veronicarogers@hotmail.com,+1-828-355-3595x205,1952-06-09,F,US,Stuartshire,2026-05-02T06:34:18.667110,True,Premium
743,Alexander,Smith,user743_jhahn@gmail.com,686-477-4037,1992-01-29,F,US,Lake James,2026-01-21T03:32:25.331072,True,Premium
744,Kristopher,Hale,user744_michelle00@yahoo.com,576.825.5032x5017,1968-09-02,M,CA,South Isaiah,2023-10-30T13:33:16.379353,True,At Risk
745,Amanda,White,user745_burtondoris@hotmail.com,001-823-234-5110x090,1971-03-03,M,FR,Lake Kathrynside,2025-03-06T15:47:46.996199,False,Premium
746,Robert,King,user746_hernandezrebecca@gmail.com,(967)732-9045x7598,2000-03-24,F,DE,North George,2025-09-21T03:49:45.122693,True,At Risk
747,Kelli,Collins,user747_pwilliams@yahoo.com,+1-420-227-5582x1477,2003-02-19,Other,US,North Laurieburgh,2024-03-09T22:07:14.305860,True,Regular
748,Karen,Smith,user748_ryanbernard@gmail.com,+1-392-815-8189x7059,1956-09-06,Other,AU,New Samuelside,2024-08-16T15:41:56.744086,True,Premium
749,Andrea,Miller,user749_ashley77@gmail.com,001-516-388-0053x789,1982-04-07,F,UK,Franklinberg,2025-01-13T20:50:30.896428,True,At Risk
750,Bonnie,Nolan,user750_martin40@hotmail.com,582-627-2002,1981-08-21,Other,DE,East Elaine,2023-12-24T01:02:00.075786,True,New
751,Johnathan,Ramirez,user751_parcher@gmail.com,001-428-211-6599x302,1987-04-15,F,FR,West Sharonberg,2024-03-02T15:42:37.980643,True,Regular
752,David,Love,user752_ihoward@hotmail.com,735-230-2816,1974-02-15,M,US,Gonzalezton,2024-07-18T01:49:47.758948,True,New
753,Laura,Hall,user753_wbryant@yahoo.com,001-319-883-2102,1990-02-07,F,UK,South Kennethton,2026-02-03T15:35:23.662836,False,Premium
754,Erik,Curry,user754_davidglover@yahoo.com,384.519.6622,2004-12-19,F,US,Tuckerhaven,2023-09-05T21:33:48.886254,True,New
755,Richard,Dyer,user755_zskinner@yahoo.com,001-606-636-2198x655,1967-12-10,F,UK,South Tammyfurt,2026-06-14T03:29:15.883094,False,Regular
756,Gail,Jacobs,user756_jenniferbradley@yahoo.com,8494627322,1975-09-03,M,FR,North Kennethberg,2024-04-11T21:03:15.123757,True,Premium
757,Kristi,Wade,user757_shelley85@yahoo.com,+1-521-688-0879x9196,2003-02-22,F,IN,Lake Carolynfurt,2024-04-20T13:56:28.034495,False,At Risk
758,James,Morgan,user758_paigecortez@yahoo.com,525.305.8333x430,1955-01-27,F,AU,Melindahaven,2025-01-03T23:50:56.935967,True,Occasional
759,Anthony,Baird,user759_mitchell76@hotmail.com,001-547-757-6945,2006-08-08,M,FR,Woodfort,2026-06-26T16:06:30.872260,True,Regular
760,Joseph,Hughes,user760_erivers@yahoo.com,242.712.5450,2004-03-06,F,AU,Williammouth,2024-01-25T18:44:07.548294,True,At Risk
761,Raymond,Thomas,user761_barbara64@yahoo.com,(313)607-4235,1961-01-16,M,CA,Port Justinview,2025-06-18T14:51:43.347080,True,Occasional
762,Brandy,Wright,user762_shelleyvelasquez@yahoo.com,001-354-930-7963x731,2005-01-15,M,IN,Samanthaberg,2026-04-22T19:07:34.209739,True,Premium
763,Christopher,Blair,user763_jdavis@yahoo.com,923-554-2687x44701,1987-10-18,M,IN,Port Deborah,2025-12-16T15:14:30.283036,True,Premium
764,Anthony,Rice,user764_nancy23@yahoo.com,372.696.6563x370,2003-05-09,M,FR,Port Crystalstad,2025-12-16T00:04:25.431329,True,New
765,Lisa,Randolph,user765_johnsonsharon@yahoo.com,+1-980-500-2722x1425,1957-06-19,F,IN,New Kevinshire,2025-08-03T05:44:13.443727,True,New
766,David,Sellers,user766_orice@hotmail.com,772-703-1369,1991-08-24,M,IN,Thompsontown,2025-04-25T03:02:37.777194,True,New
767,Jacob,Barber,user767_wbowers@gmail.com,001-459-253-3222x739,1967-03-06,F,DE,Vazquezbury,2025-11-09T08:53:35.860314,True,At Risk
768,Jeremiah,Perez,user768_wmiller@gmail.com,461.508.7082x6971,1972-08-13,Other,UK,North Travisberg,2024-09-13T01:03:39.035261,True,Premium
769,Michael,Bruce,user769_patriciagrant@hotmail.com,+1-621-476-4846x7357,1958-12-05,F,IN,Lake Toni,2023-12-08T20:44:46.311981,True,New
770,Evan,Joseph,user770_walterskaren@yahoo.com,425-789-2225x606,1962-10-02,Other,DE,South Johnfort,2026-02-07T21:57:20.860714,True,New
771,John,Wyatt,user771_schmidtjoseph@hotmail.com,441.230.7538x4185,2002-01-16,M,US,East Kimburgh,2024-09-18T09:02:50.096162,True,At Risk
772,Brian,Mueller,user772_uperez@yahoo.com,+1-356-715-4705x5491,1955-07-12,M,UK,Charlesshire,2025-10-23T11:05:06.724030,True,Regular
773,Emily,Rivera,user773_andre19@hotmail.com,(493)295-7875x2070,1965-03-21,M,US,Braytown,2023-09-22T14:25:39.155141,True,At Risk
774,Michelle,Crawford,user774_jessicadavis@yahoo.com,939-836-9678,1952-08-13,M,IN,Lewisburgh,2024-10-15T20:18:53.346854,True,New
775,Patricia,Hall,user775_davidpearson@hotmail.com,001-607-559-8897x865,1957-03-13,F,CA,Lake Kaylamouth,2024-06-08T23:52:05.644989,True,Premium
776,Anthony,Hunt,user776_hunter12@gmail.com,(619)615-0576,1983-03-03,M,AU,Marshport,2024-12-13T13:12:12.894613,True,New
777,Jennifer,Smith,user777_ddonaldson@yahoo.com,848-567-6497x9741,1972-11-17,F,IN,Ronaldton,2024-04-13T04:44:46.250647,True,At Risk
778,Mark,Johnson,user778_michaelhale@yahoo.com,909.964.9692,1955-02-05,M,IN,Derrickfurt,2024-03-06T17:36:20.991418,True,New
779,Jamie,Neal,user779_lball@yahoo.com,(712)682-7636x431,2003-08-25,Other,IN,Cherylstad,2026-04-12T14:05:22.673511,True,At Risk
780,Robert,Hamilton,user780_teresa44@hotmail.com,544.514.9169,1998-11-14,M,UK,Joshuamouth,2024-05-14T01:12:23.797618,True,New
781,Bailey,Nelson,user781_hbaker@hotmail.com,+1-682-323-0958x6297,1964-12-17,M,US,North Whitneyshire,2024-11-05T20:42:44.352788,True,Premium
782,Bruce,Thompson,user782_egill@yahoo.com,585-234-6557x9220,1952-12-31,F,IN,Ashleyport,2024-08-27T16:35:35.790985,True,Occasional
783,Caleb,Cummings,user783_ashleymorrow@gmail.com,001-551-721-3756x589,1984-04-15,F,CA,Maynardside,2026-05-01T13:29:07.317822,True,At Risk
784,Tara,Miller,user784_sherylgreen@yahoo.com,+1-343-545-6631,2004-09-18,Other,DE,Brandonborough,2024-05-26T16:31:58.933418,True,Regular
785,Isaiah,Poole,user785_sarahyang@gmail.com,334.274.2463,1967-12-26,F,AU,Kleinchester,2025-01-09T09:24:04.270200,False,New
786,Heather,Owen,user786_iharrington@gmail.com,4853294690,1988-01-06,Other,FR,Kimport,2023-09-15T05:59:23.684782,True,At Risk
787,Joseph,Chaney,user787_jared50@gmail.com,885.802.2894,1970-02-18,F,FR,Waltonburgh,2024-02-09T16:31:27.284726,True,At Risk
788,Dennis,Mcknight,user788_albertsmith@yahoo.com,(991)333-0303x3467,1993-02-01,F,CA,Lake Rachelmouth,2024-08-09T19:54:44.689737,False,Occasional
789,Lisa,Kim,user789_ethomas@hotmail.com,+1-555-630-2453x012,1997-11-04,F,CA,East Anthony,2024-04-28T10:50:52.768672,True,Premium
790,Samantha,Sparks,user790_martinezkenneth@gmail.com,001-701-272-2240,1975-12-29,M,UK,Hendricksview,2025-06-29T10:54:27.681124,True,At Risk
791,Amy,Blair,user791_deckerthomas@hotmail.com,001-775-546-1992x406,1981-08-24,F,CA,Moorefort,2025-05-25T19:05:04.894264,True,New
792,Matthew,Brennan,user792_whitelevi@gmail.com,001-556-968-4482,1964-12-16,Other,US,South Ashley,2026-05-02T04:25:29.820219,True,Regular
793,Laura,Garcia,user793_millerbrandon@hotmail.com,980.635.8690x170,1990-09-27,F,FR,New Edward,2023-10-28T03:43:50.063611,True,New
794,Teresa,Williamson,user794_gregory51@yahoo.com,922-427-6433,1959-12-30,F,IN,Mercedesberg,2023-12-11T19:56:51.847512,False,Regular
795,Nicholas,Bennett,user795_gina49@hotmail.com,(933)708-3344x4704,1951-03-11,M,CA,Smithburgh,2023-07-17T23:39:09.016984,True,At Risk
796,Neil,Vega,user796_charles53@hotmail.com,574.692.6632x956,1961-03-28,M,IN,Wellsburgh,2023-12-29T00:11:02.283078,True,New
797,Michael,Hernandez,user797_zmiller@yahoo.com,+1-412-692-0592,1957-04-19,M,UK,Sandrachester,2024-03-01T22:35:07.210260,True,Regular
798,Edward,Stewart,user798_phall@yahoo.com,+1-226-729-4206x6154,1956-02-21,M,UK,Lake Daniel,2025-06-23T01:00:04.227168,False,Premium
799,Kathleen,Williams,user799_audrey32@gmail.com,+1-412-821-2154x8158,1982-01-11,F,FR,Esparzaport,2026-03-11T20:09:33.912597,True,Occasional
800,Dalton,Aguilar,user800_jose80@yahoo.com,542-700-6298x7787,1980-09-18,F,DE,Littleport,2026-05-07T22:18:05.579701,True,Premium
801,Reginald,Collins,user801_larsonjennifer@gmail.com,321-292-6221x3204,1967-01-01,Other,US,Amandaville,2024-05-10T00:19:03.434349,True,At Risk
802,Todd,Dixon,user802_davismichelle@yahoo.com,(369)499-9498,1980-04-21,Other,AU,North Jill,2023-07-28T11:31:39.552081,True,At Risk
803,Jeffrey,Reynolds,user803_ssmith@hotmail.com,(500)805-3285,1961-06-12,Other,DE,North Marcton,2024-06-28T13:49:13.714910,True,Regular
804,Harry,Sanchez,user804_andreasmith@yahoo.com,+1-926-892-9900,1981-06-25,F,FR,Martinmouth,2025-10-12T08:24:53.076787,True,Premium
805,Sarah,Hodge,user805_meganhaney@gmail.com,896.933.7618x51862,1956-08-02,F,US,Arnoldville,2023-07-07T13:43:31.971268,True,Regular
806,Charles,Moore,user806_jamesperez@hotmail.com,(318)983-5279,1969-05-19,Other,IN,South Stephaniefort,2024-12-27T20:55:08.882306,True,Regular
807,Cody,Williams,user807_margaret20@hotmail.com,+1-981-843-1927,1957-04-13,Other,UK,West Tarachester,2025-04-01T16:52:12.361779,True,Occasional
808,Amanda,Wright,user808_michael72@hotmail.com,+1-402-766-5686x2959,1976-07-04,Other,AU,Christinashire,2025-03-17T07:22:02.347823,True,Premium
